Global_Frame_ID,Object_ID,Class_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2,Polygon_Coords,Image_Path
27,1,0,858,336,16630,0,"779,199;813,221;817,311;831,329;834,351;778,380;831,368;836,433;819,460;838,473;876,468;895,448;874,434;880,359;938,329;881,336;879,287;891,282;911,246;916,204;902,202;891,237;853,250;832,236;825,213",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r738_c0_f0027.jpg
27,2,0,1001,251,8712,0,"1035,174;1003,176;1012,182;1008,198;975,240;912,247;899,260;900,265;917,258;960,265;949,287;961,291;965,301;992,279;1012,277;1012,316;1000,344;1014,334;1021,348;1036,303;1033,277;1039,271;1050,274;1049,261;1026,244;1049,241;1071,229;1028,238;1036,197;1048,188;1064,192;1058,182",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r738_c0_f0027.jpg
28,1,0,860,334,17265,0,"785,195;814,217;816,299;832,324;834,346;826,360;798,361;778,380;826,363;834,376;836,430;820,462;838,471;871,468;896,445;875,430;883,356;937,329;888,337;878,278;899,271;909,256;903,250;920,205;903,197;896,231;860,247;837,236;827,210",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r532_c0_f0028.jpg
28,2,0,997,250,9476,0,"1043,176;1002,176;1012,182;1011,194;984,231;951,240;908,242;899,251;899,262;928,256;937,266;934,282;960,285;965,302;969,291;995,278;1011,277;1016,293;1001,334;1013,327;1021,336;1033,306;1034,276;1040,270;1051,273;1050,261;1030,245;1064,235;1062,229;1029,235;1039,196;1047,190;1065,192",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r532_c0_f0028.jpg
29,1,0,860,332,17668,0,"782,192;815,214;816,303;833,328;827,361;836,431;818,456;834,468;875,464;895,442;875,425;881,384;893,384;900,412;908,393;903,375;880,356;938,329;890,337;884,327;884,277;901,271;920,201;903,196;897,231;857,244;834,232;828,208;799,192",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r129_c0_f0029.jpg
29,2,0,998,250,9094,0,"1032,175;1002,176;1020,187;975,240;962,233;933,233;907,242;909,248;938,244;945,250;932,256;937,281;965,289;996,278;1013,281;1014,292;1000,319;1012,329;1002,346;1012,342;1012,324;1029,308;1033,275;1051,271;1049,261;1033,249;1060,236;1029,234;1040,199;1049,193;1064,197;1050,182",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r129_c0_f0029.jpg
30,1,0,860,330,17999,0,"912,192;902,197;895,232;855,241;834,231;830,203;813,203;816,302;832,323;834,346;801,354;780,377;812,365;817,392;823,369;836,376;835,431;818,449;833,465;873,462;890,449;892,433;875,426;880,380;892,372;901,404;909,373;883,355;938,329;889,334;883,324;891,314;900,319;938,277;928,269;891,313;885,279;900,271;923,204",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r850_c0_f0030.jpg
30,2,0,999,249,8953,0,"1023,173;1010,176;1025,187;993,223;963,221;951,231;903,235;909,245;943,238;955,244;956,252;936,261;936,272;958,287;992,276;1012,282;998,316;981,330;1003,321;1007,326;1000,343;1028,302;1031,275;1050,274;1035,250;1049,245;1056,234;1049,230;1031,236;1029,229;1047,198;1062,202;1050,183",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r850_c0_f0030.jpg
31,1,0,860,327,18075,0,"919,192;907,191;898,213;862,237;839,233;831,203;815,202;816,303;834,336;785,362;801,364;816,393;821,365;836,375;834,430;817,446;833,463;863,463;890,446;891,431;875,425;880,370;892,363;900,398;911,371;900,355;882,359;881,349;938,330;890,324;938,276;928,275;891,315;876,258;892,239;887,272;901,271;918,234",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r748_c0_f0031.jpg
31,2,0,1000,249,8762,0,"1022,171;1017,176;1027,187;1008,210;984,223;986,229;975,240;965,223;922,221;909,229;949,234;966,245;965,251;938,262;937,282;958,289;991,275;1008,280;999,305;973,329;975,335;994,321;999,331;990,343;1024,305;1029,273;1046,272;1037,255;1052,244;1054,235;1035,233;1036,220;1049,201;1064,203;1050,183",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r748_c0_f0031.jpg
32,1,0,860,322,18380,0,"796,182;820,207;815,292;835,331;783,353;824,351;809,367;816,393;824,359;833,367;834,422;816,449;834,461;863,461;892,437;873,424;881,362;891,356;909,384;910,360;897,345;937,329;892,329;883,303;887,273;909,261;929,203;909,190;901,209;858,234;840,226;834,199",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r534_c0_f0032.jpg
32,2,0,996,249,8847,0,"1022,171;1028,190;1012,208;988,219;975,238;958,221;911,214;903,219;903,229;947,229;964,244;958,253;934,262;941,291;1004,272;1005,285;983,314;992,319;980,336;984,342;1022,292;1035,303;1027,281;1040,271;1030,250;1055,245;1032,234;1050,208;1060,207;1059,195;1050,183",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r534_c0_f0032.jpg
33,1,0,861,320,18726,0,"795,181;822,207;815,293;833,329;807,330;784,345;826,339;832,348;833,421;817,451;873,457;892,435;872,417;883,357;891,351;909,381;901,340;938,329;888,324;932,287;930,274;891,316;884,303;888,278;911,259;912,213;930,203;912,190;901,207;873,214;876,229;861,235;841,224;835,194;823,199",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r675_c0_f0033.jpg
33,2,0,991,247,8787,0,"1031,174;1022,175;1031,188;1016,207;975,236;963,219;929,210;896,209;876,217;909,226;940,223;960,235;964,245;934,261;931,286;936,291;965,276;1001,277;989,301;956,324;986,314;990,319;975,341;1020,294;1041,315;1022,259;1036,224;1061,202;1052,184",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r675_c0_f0033.jpg
34,1,0,862,316,18687,0,"793,181;822,208;828,272;816,267;813,279;833,324;796,329;833,341;833,420;815,446;835,458;872,456;891,436;871,412;882,356;893,350;910,372;903,340;934,330;885,324;887,279;912,259;923,224;914,213;932,203;918,187;903,203;889,201;871,213;872,222;886,224;863,235;841,220;836,191;825,202",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r706_c0_f0034.jpg
34,2,0,990,246,8904,0,"1031,174;1022,175;1031,187;1016,205;975,233;965,214;910,206;874,213;943,221;960,234;959,249;932,261;936,292;966,274;1000,272;986,300;955,319;956,324;984,312;975,338;1012,296;1025,298;1036,310;1019,255;1037,222;1061,203;1052,184",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r706_c0_f0034.jpg
35,1,0,861,320,16818,0,"921,187;911,201;882,203;875,213;894,221;850,234;846,257;838,240;844,191;824,206;833,278;826,282;816,267;813,279;831,324;802,324;834,339;833,422;815,440;825,454;859,457;883,446;891,430;872,420;880,356;892,347;910,369;904,340;935,330;885,325;888,279;901,272;921,232;909,213;932,205",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r813_c0_f0035.jpg
35,2,0,989,245,9229,0,"1031,173;1020,176;1033,186;976,230;969,217;892,201;878,208;917,220;941,219;960,232;928,257;938,272;934,288;964,273;998,271;988,296;953,319;981,314;974,336;1012,294;1031,311;1029,271;1018,260;1022,250;1060,251;1028,240;1035,224;1060,207;1056,188",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r813_c0_f0035.jpg
36,1,0,864,314,18895,0,"928,187;881,204;899,215;896,226;876,227;872,212;850,232;845,188;824,207;830,248;812,271;817,311;809,319;834,340;810,371;817,393;824,359;832,366;834,417;816,436;826,453;869,454;884,444;891,428;872,409;881,354;891,343;909,370;908,336;936,330;886,324;933,287;928,277;896,306;886,303;940,208",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r969_c0_f0036.jpg
36,2,0,989,243,8754,0,"1053,185;1023,175;1033,187;975,229;967,215;928,199;880,208;956,225;956,251;907,255;937,266;936,288;956,274;1000,271;981,301;952,319;975,311;984,326;1010,299;1021,303;1021,275;1032,284;1017,255;1060,250;1025,240;1047,213;1059,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r969_c0_f0036.jpg
37,1,0,860,325,15666,0,"844,190;826,212;834,282;822,282;820,266;813,271;816,324;836,348;816,354;811,372;817,393;828,358;836,387;834,419;816,441;825,451;851,455;874,451;892,430;872,414;881,353;891,344;910,369;906,336;935,328;886,324;889,270;920,245;925,218;913,214;897,262;889,265;880,255;894,230;851,232",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r899_c0_f0037.jpg
37,2,0,988,245,9049,0,"1052,183;1022,175;1034,187;975,228;962,213;926,201;896,198;880,205;939,217;961,231;956,250;907,254;900,262;935,264;936,288;964,272;993,270;995,278;980,300;952,319;976,313;984,326;1013,303;1021,274;1033,282;1018,256;1060,250;1025,240;1046,214;1060,210",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r899_c0_f0037.jpg
38,1,0,862,323,15937,0,"854,185;831,213;837,282;826,284;819,266;812,271;816,315;837,339;828,356;837,376;836,412;817,442;837,454;871,451;889,437;891,425;872,414;881,355;891,343;910,369;906,335;935,330;885,325;903,308;889,305;888,290;919,252;928,214;917,214;911,239;889,260;884,248;895,229;852,229",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r861_c0_f0038.jpg
38,2,0,991,243,8557,0,"1052,182;1022,174;1033,187;1012,208;979,226;926,202;889,196;879,203;942,218;961,233;955,251;929,255;939,266;937,289;957,272;997,271;982,298;952,319;956,323;976,313;984,326;1012,296;1018,276;1027,272;1022,252;1060,251;1026,241;1045,214;1061,213;1061,197",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r861_c0_f0038.jpg
39,1,0,863,323,16198,0,"854,181;834,214;839,283;825,284;817,265;812,271;818,314;837,344;813,361;816,392;820,367;836,365;836,409;816,441;837,453;872,449;889,435;891,424;872,415;881,354;891,342;910,368;906,335;936,329;884,324;928,286;928,277;894,305;888,291;922,252;930,220;918,216;911,240;890,262;885,250;894,229;855,230",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r639_c0_f0039.jpg
39,2,0,992,242,8546,0,"1054,182;1023,174;1033,187;981,225;938,204;886,197;960,230;951,252;932,255;939,266;938,288;955,272;996,271;982,299;952,321;976,313;984,326;1011,297;1018,277;1028,272;1020,255;1060,250;1042,244;1030,248;1025,242;1049,210;1068,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r639_c0_f0039.jpg
40,1,0,862,322,15601,0,"854,181;835,217;839,282;826,283;822,269;813,270;820,314;838,329;835,349;816,354;813,363;816,388;820,365;836,363;837,410;816,435;834,451;873,448;891,431;872,414;882,351;892,341;910,370;914,358;905,335;938,329;887,324;902,313;890,305;889,290;921,252;930,222;919,221;910,243;891,225;864,227;851,215",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r905_c0_f0040.jpg
40,2,0,991,243,8514,0,"1057,185;1025,176;1034,187;1015,206;978,226;965,214;901,194;890,197;958,230;960,239;951,252;932,255;937,289;955,273;985,268;995,274;981,299;952,322;977,313;984,326;1003,308;1024,271;1018,254;1028,234;1048,212;1065,210",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r905_c0_f0040.jpg
41,1,0,861,324,14952,0,"854,180;836,216;841,283;834,287;821,267;813,269;818,307;839,328;836,350;814,360;816,390;821,361;836,358;838,397;836,414;816,435;842,451;873,448;891,431;871,414;884,347;891,341;902,348;910,369;906,335;939,329;886,325;900,313;890,303;894,282;922,255;931,222;918,224;891,272;885,254;895,229;853,227",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r538_c0_f0041.jpg
41,2,0,991,242,8615,0,"1058,185;1027,176;1034,188;984,225;937,202;888,192;888,197;958,230;957,245;932,256;938,266;937,288;956,272;983,267;994,271;980,299;951,322;975,312;984,324;1003,306;1024,271;1018,253;1050,211;1062,210;1069,219;1069,204",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r538_c0_f0041.jpg
42,1,0,861,325,15018,0,"854,178;835,220;842,283;835,287;820,267;813,270;817,302;840,328;836,348;814,359;816,393;825,357;836,357;837,410;816,435;843,451;873,448;891,431;872,413;884,345;892,340;910,369;907,335;940,329;888,324;900,314;896,281;929,245;923,241;891,272;886,248;896,233;862,230;852,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r287_c0_f0042.jpg
42,2,0,991,241,9196,0,"1057,182;1030,175;1037,187;985,223;943,201;891,188;883,192;932,215;938,225;947,222;957,229;959,239;949,251;929,255;938,266;937,288;956,272;983,267;995,272;974,304;946,321;975,311;984,322;1020,274;1034,293;1019,251;1031,239;1038,248;1059,241;1031,237;1049,211;1060,208;1077,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r287_c0_f0042.jpg
43,1,0,858,327,14998,0,"854,177;834,216;838,266;813,267;818,306;839,327;837,341;816,355;812,377;817,394;822,364;836,361;837,408;816,431;817,440;835,450;872,448;891,430;872,414;887,343;895,343;910,369;915,359;908,335;940,330;888,325;896,313;896,272;887,252;893,234;873,225;862,230;853,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r883_c0_f0043.jpg
43,2,0,989,240,9785,0,"1059,182;1030,176;1037,187;984,223;947,201;892,187;882,193;930,212;938,230;948,226;958,233;947,252;928,241;916,256;938,266;937,288;956,272;982,266;995,271;971,305;944,319;977,311;980,321;965,337;1003,304;1018,275;1028,276;1033,292;1019,254;1031,242;1047,246;1059,236;1036,233;1046,215;1059,206;1078,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r883_c0_f0043.jpg
44,1,0,858,325,14847,0,"855,180;837,212;840,263;835,270;813,266;816,303;840,328;836,344;814,361;816,393;822,364;835,360;837,407;816,436;839,449;874,447;891,430;872,414;886,344;897,345;910,369;915,359;909,335;941,329;888,327;896,287;889,256;894,234;872,224;861,229",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r975_c0_f0044.jpg
44,2,0,991,241,9818,0,"1058,181;1031,176;1038,187;986,222;946,201;891,186;881,198;931,212;938,229;959,234;950,251;928,243;917,256;935,266;936,290;957,271;982,265;995,271;971,306;945,319;976,310;980,321;965,338;1004,303;1017,275;1025,273;1035,292;1021,250;1030,241;1051,244;1059,234;1037,229;1056,208;1079,217",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r975_c0_f0044.jpg
45,1,0,858,325,14970,0,"855,180;837,213;841,257;835,266;814,266;816,304;840,329;838,341;816,357;817,392;819,369;837,361;837,410;816,430;821,442;835,448;873,447;892,427;874,408;887,344;899,348;910,369;915,356;909,335;940,330;888,325;893,235;857,219;861,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r690_c0_f0045.jpg
45,2,0,991,241,9854,0,"1060,182;1033,176;1037,190;986,222;946,201;892,187;885,192;930,212;939,224;934,240;945,226;959,234;950,252;933,252;928,243;918,256;935,267;936,288;955,272;981,266;994,271;977,299;944,325;974,312;984,323;1022,273;1034,292;1021,247;1031,236;1040,248;1052,244;1059,232;1037,229;1055,209;1080,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r690_c0_f0045.jpg
46,1,0,858,325,15105,0,"855,181;837,214;840,258;835,265;816,265;816,305;840,327;839,340;814,364;816,395;825,362;836,361;837,409;816,435;839,448;874,446;892,430;873,413;886,345;892,341;910,369;915,356;909,335;940,330;890,325;896,265;888,250;895,233;857,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r250_c0_f0046.jpg
46,2,0,991,241,9807,0,"1059,181;1034,176;1037,191;985,223;945,201;886,192;935,217;935,242;945,228;959,234;950,253;936,255;928,243;920,255;934,267;937,288;946,287;956,271;984,265;993,271;972,304;942,325;975,314;984,323;1004,304;1019,274;1028,277;1034,293;1020,246;1055,209;1077,221;1082,213",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r250_c0_f0046.jpg
47,1,0,859,326,14724,0,"854,182;838,209;840,257;835,264;823,262;815,289;816,305;841,329;840,345;815,360;816,394;820,367;838,360;837,409;816,435;839,448;875,446;892,430;874,414;887,343;897,345;910,369;915,356;908,335;938,330;908,326;890,332;886,324;898,266;890,250;896,234;859,222",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r496_c0_f0047.jpg
47,2,0,990,242,10125,0,"1068,188;1049,176;1035,176;1041,187;985,223;947,201;887,192;886,198;935,219;932,240;913,256;933,268;938,287;947,288;955,273;981,267;992,272;990,284;972,304;936,330;974,315;984,324;1003,307;1021,273;1031,288;1031,270;1020,247;1059,207;1080,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r496_c0_f0047.jpg
48,1,0,859,325,14530,0,"855,182;838,211;840,258;826,266;815,292;821,312;841,327;837,347;816,358;813,378;817,394;819,369;837,360;837,408;817,429;820,440;835,447;874,445;892,430;873,408;889,340;886,324;898,266;896,232;882,222;863,225;857,220",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r859_c0_f0048.jpg
48,2,0,990,242,10141,0,"1060,181;1035,176;1041,189;986,223;948,201;891,191;883,197;932,217;937,241;941,229;959,236;959,245;947,255;918,256;932,268;937,285;984,267;991,273;969,308;935,330;973,315;984,325;1006,305;1020,274;1031,280;1021,245;1058,208;1075,220;1082,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r859_c0_f0048.jpg
49,1,0,859,325,14681,0,"854,181;838,209;839,256;814,295;821,313;840,327;839,344;816,358;813,371;817,396;821,366;837,360;836,410;816,431;822,442;839,447;874,445;892,430;873,409;901,261;894,251;893,230;877,223;863,226;853,215;860,190",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r522_c0_f0049.jpg
49,2,0,991,242,10112,0,"1059,180;1035,176;1041,190;985,223;947,200;927,202;891,191;881,198;959,235;959,245;947,255;928,251;916,260;934,267;936,283;984,267;992,274;960,317;935,330;973,315;984,325;1005,306;1020,274;1032,280;1021,245;1031,237;1039,247;1056,245;1065,234;1036,234;1058,208;1076,221;1082,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r522_c0_f0049.jpg
50,1,0,859,325,14629,0,"854,181;838,208;839,258;814,293;821,314;840,329;838,345;815,361;816,396;820,367;837,361;836,409;816,435;842,447;874,445;893,429;873,414;886,344;892,340;910,370;915,358;906,335;935,330;887,326;902,261;891,246;891,228;854,217;860,190",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r409_c0_f0050.jpg
50,2,0,991,243,10102,0,"1059,180;1038,175;1041,190;985,224;947,200;881,198;882,204;931,217;959,235;960,244;951,252;928,252;914,261;932,265;937,283;955,273;983,268;992,273;988,288;961,317;934,330;974,315;984,326;1007,305;1020,274;1031,281;1022,245;1058,208;1077,222;1084,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r409_c0_f0050.jpg
51,1,0,859,325,14745,0,"854,181;838,208;839,257;814,292;820,313;840,329;837,345;816,360;817,395;821,366;836,364;836,409;816,429;823,443;872,446;891,432;892,424;873,414;885,346;892,340;910,370;915,359;907,334;934,330;888,327;894,274;903,261;893,248;893,230;863,225;853,216;860,189",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r570_c0_f0051.jpg
51,2,0,992,243,10071,0,"1059,180;1037,176;1041,190;985,224;947,201;883,198;881,204;932,218;959,236;952,252;926,253;913,261;931,265;937,283;981,269;993,276;960,318;933,330;948,330;974,315;984,326;1007,305;1020,274;1032,280;1022,245;1059,208;1077,222;1084,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r570_c0_f0051.jpg
52,1,0,860,325,14540,0,"854,181;838,209;840,256;835,272;813,293;820,313;840,328;838,345;816,359;813,371;817,395;820,366;832,360;837,364;836,408;816,428;820,440;833,446;875,445;892,430;891,422;874,416;890,340;886,324;894,276;900,265;909,266;893,251;892,230;863,226;855,218;860,187",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r618_c0_f0052.jpg
52,2,0,992,243,10036,0,"1061,181;1040,175;1043,187;1032,198;985,224;947,201;882,198;881,206;929,218;960,236;947,255;917,257;917,263;935,267;936,282;977,269;992,276;961,317;932,330;948,330;975,315;984,326;1006,305;1019,274;1032,281;1021,245;1059,208;1077,222;1084,218",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r618_c0_f0052.jpg
53,1,0,859,325,14501,0,"854,181;838,208;840,240;832,274;813,295;816,308;840,329;836,348;817,359;813,371;816,395;821,365;834,357;837,361;835,409;815,430;822,442;833,446;872,446;893,426;873,409;899,271;895,232;858,221;853,208;859,186",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r410_c0_f0053.jpg
53,2,0,992,242,10109,0,"1060,180;1040,175;1043,187;1031,199;985,224;947,202;882,199;882,207;928,218;960,238;947,254;917,256;916,261;935,266;937,282;975,269;991,275;961,317;931,330;948,330;973,316;984,325;1005,306;1018,274;1031,283;1033,271;1021,245;1058,208;1076,222;1086,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r410_c0_f0053.jpg
54,1,0,859,325,14439,0,"855,182;838,208;841,239;831,280;813,294;820,313;840,327;835,409;816,428;820,440;833,446;869,446;888,435;893,424;873,414;886,345;891,340;910,370;915,358;906,334;930,330;909,327;889,336;896,276;911,264;899,267;894,232;856,217",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/r930_c0_f0054.jpg
