Global_Frame_ID,Object_ID,Class_ID,Centroid_X,Centroid_Y,Size_Pixels,Size_um2,Polygon_Coords,Image_Path
15,16,0,661,666,1828,0,"694,661;692,656;684,649;679,648;663,649;647,653;638,657;633,662;630,668;630,674;633,680;644,684;655,684;676,680;685,676;692,670",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0015_402.jpg
16,1,0,56,620,2883,0,"56,578;48,579;42,585;36,605;40,643;54,657;54,660;46,669;47,672;62,660;80,654;80,652;71,652;78,636;76,611;72,593;63,581",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,2,0,144,397,2020,0,"104,388;104,390;110,397;111,404;115,408;116,406;119,405;128,410;143,413;169,414;176,411;180,405;179,395;174,389;166,384;136,379;125,381;114,386;112,389;106,387",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,3,0,453,469,3565,0,"428,431;419,442;419,455;426,469;444,495;453,503;471,511;492,510;484,510;482,508;485,497;484,477;480,467;467,449;453,435;445,430;434,428",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,4,0,467,547,2243,0,"481,513;471,512;465,515;458,522;456,526;455,532;448,549;446,559;447,575;449,578;455,581;462,582;470,579;474,576;482,561;489,538;490,528;487,520",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,5,0,322,326,2456,0,"361,323;359,315;354,310;346,307;329,307;301,313;294,317;289,324;278,322;278,325;290,334;292,342;307,352;310,347;322,346;351,338;358,332",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,6,0,480,249,1863,0,"478,214;470,219;466,234;465,248;466,264;471,278;474,281;473,290;477,286;485,284;486,281;493,274;495,265;494,226;489,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,7,0,455,167,2307,0,"442,132;436,135;432,141;431,155;440,173;445,187;453,197;464,205;467,210;469,203;474,199;479,187;478,177;467,150;461,141;450,133",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,8,0,405,82,4423,0,"476,102;474,98;454,86;451,79;465,70;477,57;470,58;459,68;449,72;421,58;382,60;368,63;356,70;347,70;351,75;354,93;371,105;426,105;449,91;457,92;466,99",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,9,0,564,298,3152,0,"559,256;549,264;545,276;545,327;549,333;558,339;574,340;581,337;586,314;584,278;581,266;577,260;571,256",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,10,0,813,284,1657,0,"834,261;827,258;819,259;810,265;802,273;791,289;790,303;793,308;802,312;813,307;823,297;834,283;838,273;838,266",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,11,0,917,94,2963,0,"949,66;937,60;930,60;919,65;907,75;893,92;886,105;885,118;890,127;895,130;907,130;915,126;944,95;949,86;953,75;953,70",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,12,0,973,268,1911,0,"980,235;975,235;970,237;965,243;960,254;959,264;957,269;956,291;962,301;965,300;968,302;972,302;978,299;988,284;991,266;991,247;988,240",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,13,0,572,405,2473,0,"528,396;537,404;534,411;538,412;547,421;580,425;596,424;602,422;610,413;610,402;608,398;603,394;590,389;555,385;550,387;539,397;531,395",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,14,0,546,509,3527,0,"538,447;542,467;530,480;524,492;524,525;532,549;541,557;550,558;560,551;567,535;567,496;562,482;554,472;554,467;569,454;567,452;553,459;549,468;542,449",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,15,0,591,674,2246,0,"556,670;556,679;558,683;562,687;570,691;578,693;610,692;613,690;620,689;626,681;625,666;617,660;604,657;573,658;563,662",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
16,16,0,660,666,1779,0,"692,661;690,656;681,650;666,649;660,651;655,651;643,654;637,657;630,665;629,674;634,681;641,684;655,684;666,681;671,681;681,678;687,674;691,669",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0016_531.jpg
17,1,0,56,620,2886,0,"56,578;48,579;42,585;36,605;40,643;43,648;54,657;54,660;46,669;47,672;62,660;80,654;80,652;71,651;78,636;76,611;72,593;63,581",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,2,0,144,397,2026,0,"104,388;104,390;110,397;112,406;114,406;115,409;118,405;128,410;143,413;169,414;176,411;180,405;180,398;177,392;166,384;136,379;125,381;114,386;112,389;106,387",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,3,0,453,469,3569,0,"428,431;419,442;419,455;426,469;444,495;456,505;462,506;471,511;490,510;484,510;482,508;485,497;484,477;480,467;467,449;453,435;445,430;434,428",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,4,0,467,547,2248,0,"481,513;471,512;466,514;458,522;447,552;446,559;447,575;449,578;455,581;462,582;470,579;474,576;482,561;489,538;490,528;487,520",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,5,0,322,326,2455,0,"361,323;358,314;354,310;346,307;329,307;301,313;294,317;289,324;279,322;278,325;283,330;289,332;292,341;305,352;307,352;311,347;322,346;351,338;358,332",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,6,0,480,249,1872,0,"481,214;476,215;470,219;467,227;465,243;466,264;470,276;474,281;473,288;474,290;477,286;484,285;486,281;492,276;495,265;494,226;489,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,7,0,455,167,2309,0,"442,132;436,135;432,141;431,155;440,173;445,187;449,193;461,202;467,210;469,204;474,199;479,187;478,177;467,150;461,141;450,133",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,8,0,403,82,4240,0,"348,71;352,76;351,86;354,93;371,105;425,105;436,101;449,91;457,92;475,102;475,99;449,83;453,76;469,65;471,59;449,73;434,63;422,59;378,61;357,70",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,9,0,564,298,3154,0,"559,256;549,264;545,276;544,322;545,327;549,333;556,338;567,341;581,337;583,332;586,315;585,286;582,270;579,263;571,256",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,10,0,813,284,1655,0,"834,261;827,258;819,259;815,261;802,273;793,285;790,293;790,303;793,308;802,312;813,307;823,297;834,283;838,273;838,266",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,11,0,917,94,2971,0,"950,66;937,60;930,60;916,67;907,75;893,92;886,105;885,118;888,125;895,130;907,130;915,126;929,112;948,89;954,73",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,12,0,973,268,1926,0,"980,235;972,236;967,240;961,251;957,269;956,290;960,299;968,302;973,302;981,296;981,294;985,290;988,284;992,257;991,246;989,241;985,237",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,13,0,572,405,2493,0,"528,396;528,398;532,399;536,403;534,411;539,413;547,421;554,423;577,425;597,424;602,422;610,413;610,402;605,395;591,389;554,385;551,386;539,397;531,395",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,14,0,546,509,3531,0,"538,446;542,467;530,480;524,492;524,524;532,549;541,557;550,558;560,551;567,535;567,496;562,482;554,472;554,467;569,454;567,452;553,459;548,467;542,449",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,15,0,591,674,2248,0,"556,671;556,678;558,683;562,687;578,693;602,693;620,689;624,685;627,676;626,668;623,663;614,659;604,657;573,658;562,663",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
17,16,0,660,666,1813,0,"692,659;690,655;683,650;679,649;658,650;638,656;630,665;629,673;633,680;642,684;655,684;672,681;685,676;691,670",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0017_325.jpg
18,1,0,56,620,2890,0,"56,578;48,579;42,585;36,605;39,641;43,648;54,657;46,669;47,672;62,660;80,654;80,652;71,651;78,636;76,611;72,593;63,581",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,2,0,144,397,2026,0,"104,390;110,397;112,406;115,409;117,406;120,406;128,410;149,414;169,414;176,411;180,405;180,398;177,392;166,384;142,380;128,380;114,386;112,389;105,387",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,3,0,453,469,3571,0,"428,431;419,442;419,455;440,490;450,501;470,511;489,510;484,510;482,508;485,497;485,485;482,471;467,449;453,435;445,430;435,427",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,4,0,467,547,2249,0,"481,513;471,512;466,514;458,522;447,552;446,559;447,575;449,578;455,581;462,582;470,579;474,576;482,561;489,538;490,528;487,520",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,5,0,322,326,2457,0,"360,318;359,315;350,308;328,307;301,313;294,317;289,324;279,322;278,325;290,334;292,341;305,352;307,352;308,349;311,347;322,346;351,338;360,329",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,6,0,480,249,1875,0,"478,214;470,219;467,227;465,243;466,264;470,276;474,281;473,288;474,290;477,286;485,284;486,281;492,276;495,266;494,226;489,216",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,7,0,455,167,2314,0,"442,132;436,135;432,141;431,155;445,187;449,193;461,202;467,210;469,204;474,200;475,195;477,193;479,187;478,177;467,150;461,141;450,133",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,8,0,403,82,4244,0,"348,71;351,74;354,93;371,105;425,105;436,101;449,91;457,92;468,100;476,102;449,83;450,79;463,71;472,59;449,73;434,63;422,59;378,61;357,70",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,9,0,564,298,3153,0,"559,256;549,264;545,276;544,322;545,327;556,338;567,341;574,340;582,335;586,315;585,287;583,274;579,263;571,256",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,10,0,813,284,1646,0,"834,261;831,259;826,258;825,259;819,259;809,266;802,273;791,290;790,303;793,308;802,312;813,307;823,297;834,283;838,273;838,266",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,11,0,918,94,2981,0,"956,72;950,66;937,60;930,60;916,67;902,81;889,98;885,109;885,118;888,125;895,130;907,130;915,126;945,94;953,74",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,12,0,973,268,1921,0,"980,235;972,236;966,241;960,254;957,269;956,290;960,299;968,302;972,302;981,296;981,294;985,290;988,284;992,257;991,246;989,241;985,237",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,13,0,572,405,2500,0,"527,396;536,403;534,411;539,413;549,422;577,425;596,424;602,422;610,413;610,402;605,395;590,389;554,385;551,386;539,397;532,395",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,14,0,546,509,3534,0,"538,446;542,467;530,480;524,492;524,524;532,549;541,557;550,558;560,551;567,535;567,496;562,482;554,472;554,467;569,454;567,452;553,459;548,467;542,449",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,15,0,591,674,2255,0,"556,671;556,678;558,683;562,687;578,693;602,693;620,689;624,685;627,678;626,667;623,663;614,659;604,657;573,658;562,663",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
18,16,0,660,666,1813,0,"692,659;690,655;683,650;679,649;658,650;638,656;630,665;629,673;633,680;642,684;655,684;672,681;685,676;691,670",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0018_521.jpg
19,1,0,58,620,2972,0,"58,577;47,578;40,586;37,594;37,611;40,621;42,643;45,649;54,658;46,668;47,672;63,659;79,654;77,651;73,650;80,640;79,614;71,589",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,2,0,144,397,2021,0,"106,390;109,395;110,402;115,409;119,406;128,410;149,414;169,414;176,411;180,405;179,395;174,389;166,384;142,380;129,380;114,386;112,389;107,388",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,3,0,453,469,3575,0,"428,431;421,438;418,451;423,464;444,495;453,503;469,510;491,510;483,508;485,496;484,476;482,470;467,449;452,434;445,430;435,427",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,4,0,467,546,2265,0,"481,513;471,511;468,512;458,521;446,558;446,571;448,576;453,580;459,582;468,580;476,573;480,566;490,532;489,524",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,5,0,323,327,2354,0,"360,319;358,314;351,309;343,307;327,308;302,314;296,317;291,322;289,327;282,327;279,329;279,331;284,334;289,334;293,341;307,352;312,347;346,340;352,337;358,332;360,328",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,6,0,480,252,1983,0,"478,215;474,217;467,226;465,240;465,260;470,277;476,284;474,297;481,290;488,298;492,297;486,292;485,286;487,281;493,277;496,265;495,232;490,219",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,7,0,455,169,2325,0,"443,134;438,136;433,142;432,157;448,193;467,211;474,203;479,191;478,177;467,150;463,144;454,136",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,8,0,404,82,4252,0,"350,71;354,92;362,100;372,105;426,105;437,101;447,93;453,93;458,97;463,108;467,109;462,95;451,86;451,80;466,71;470,65;448,73;437,64;424,59;384,60",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,9,0,566,302,3277,0,"570,258;559,258;552,262;547,270;545,283;546,322;548,332;563,348;567,345;577,345;581,341;586,332;588,316;585,281;582,270;579,264",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,10,0,813,286,1665,0,"833,261;831,260;817,261;805,271;794,287;791,296;792,307;795,312;805,314;812,311;817,307;830,290;835,281;838,271;838,267",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,11,0,921,92,3028,0,"957,68;948,61;935,58;930,59;913,71;899,85;890,99;887,108;887,114;890,122;896,127;910,127;922,120;949,93;959,73",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,12,0,974,268,1927,0,"980,235;974,235;966,241;960,254;956,277;958,293;962,300;972,302;978,299;986,289;989,280;992,262;991,245;987,238",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,13,0,571,406,2496,0,"527,397;538,405;535,423;542,418;545,421;552,423;580,425;596,424;606,418;609,413;608,399;604,395;589,389;552,386;540,397",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,14,0,546,507,3532,0,"539,440;542,466;529,480;524,491;525,529;533,549;546,557;553,555;561,548;567,533;567,493;564,483;554,470;554,466;570,451;565,451;554,457;548,467;542,442",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,15,0,591,674,2263,0,"556,671;556,678;558,683;562,687;578,693;602,693;620,689;624,685;627,678;627,670;625,665;622,662;605,657;573,658;562,663",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
19,16,0,660,666,1788,0,"692,660;690,656;682,650;666,649;660,651;655,651;643,654;637,657;630,665;629,674;634,681;641,684;655,684;671,681;681,678;686,675;691,669",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0019_972.jpg
20,1,0,62,614,2738,0,"49,576;41,583;38,590;38,601;45,626;53,640;63,647;74,650;74,657;76,659;86,647;90,646;86,642;87,624;79,601;72,587;65,579;59,576",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,2,0,144,397,2008,0,"106,390;112,406;119,405;125,409;149,414;169,414;176,411;180,406;180,398;177,392;168,385;161,383;141,380;129,380;116,385;112,389;108,388",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,3,0,453,468,3530,0,"428,431;421,438;418,450;423,464;445,495;455,503;469,509;485,510;487,508;483,505;486,497;484,475;477,462;462,443;449,432;437,428",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,4,0,467,544,2187,0,"474,510;465,512;457,521;447,553;448,572;452,576;459,579;467,578;475,572;481,562;488,539;489,523;481,512",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,5,0,322,326,2340,0,"360,319;358,314;354,310;346,307;326,308;301,314;292,320;289,328;274,332;277,334;289,334;294,342;304,348;308,348;350,338;359,330",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,6,0,480,257,1953,0,"476,222;468,227;465,236;464,254;466,272;471,283;476,289;476,293;473,297;482,291;485,297;493,302;494,299;486,292;492,286;496,274;495,246;493,236;489,227;485,223",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,7,0,456,174,2347,0,"446,138;440,141;435,147;434,164;440,175;448,197;452,203;461,211;459,218;456,221;457,223;464,216;465,211;474,207;478,201;480,188;467,151;456,140",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,8,0,415,82,4255,0,"362,83;365,97;384,105;439,104;449,100;463,87;487,94;492,93;492,91;474,85;462,85;460,78;471,71;475,63;456,71;446,62;436,58;395,60;376,65;366,72",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,9,0,569,300,3195,0,"559,258;550,265;547,273;547,294;550,304;551,317;557,332;562,338;570,343;579,344;588,337;593,328;594,322;588,283;581,267;575,260;566,257",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
20,10,0,810,295,1841,0,"828,266;825,265;815,266;804,275;793,293;790,303;791,318;785,324;786,325;797,323;808,325;817,316;826,301;834,282;833,272",/mnt/Zebrafish_24TB/Mahmood-Yousaf-Data/TAAM-Track-Any-Aquatic-Model/TAAM_Workspace/TAAM_Workspace/Datasets/Exp_1/sampling_pool/v_0_0020_511.jpg
